t x y 
0.00491 -8081.22985122966 1104.8355078994
0.00492 -8135.56889615633 1114.14191625882
0.00493 -8188.41367335269 1123.23754319657
0.00494 -8241.67449474839 1132.40793075943
0.00495 -8295.32807812559 1141.64906498543
0.00496 -8347.50095767281 1150.68057005774
0.00497 -8399.47218750327 1159.69419919992
0.00498 -8451.85051461622 1168.78056918068
0.00499 -8504.01544791303 1177.84675169613
0.005 -8555.96307366673 1186.89178394881
0.00501 -8607.70192633995 1195.91704856476
0.00502 -8656.74919900449 1204.54867400176
0.00503 -8690.68409611978 1210.91290635439
0.00504 -8697.20421491716 1213.1476853279
0.00505 -8674.0047917017 1210.89427807027
0.00506 -8620.66405586165 1204.07793119243
0.00507 -8541.08258797504 1193.27704779072
0.00508 -8453.31572261094 1181.21434451663
0.00509 -8372.16761379899 1170.12891213584
0.0051 -8300.03959227945 1160.38679221438
0.00511 -8239.353100958 1152.35973328959
0.00512 -8188.17465390118 1145.75791279015
0.00513 -8141.55885416169 1139.83391134518
0.00514 -8096.42403789728 1134.12098106083
0.00515 -8051.54202849152 1128.43284595446
0.00516 -8006.91729139605 1122.770579611
0.00517 -7961.91943800505 1117.03751195659
0.00518 -7917.77875961234 1111.4216089637
0.00519 -7873.89372638166 1105.83203079299
0.0052 -7829.03509528805 1100.08037201803
0.00521 -7785.62396549042 1094.53628775156
0.00522 -7743.05902339992 1089.10896650396
0.00523 -7699.5228074212 1083.52033047838
0.00524 -7656.21708137704 1077.95382574612
0.00525 -7613.75247433109 1072.5037205292
0.00526 -7571.51757313986 1067.07631402382
0.00527 -7529.50343031204 1061.67008441781
0.00528 -7487.11699163968 1056.19433929472
0.00529 -7444.9579577272 1050.74112746442
0.0053 -7403.62590748403 1045.40309316533
0.00531 -7362.51394974081 1040.08687881915
0.00532 -7321.61309260392 1034.79093802529
0.00533 -7280.92855186674 1029.5164605245
0.00534 -7239.8658351854 1024.17187050727
0.00535 -7199.61112612785 1018.94012481734
0.00536 -7159.57283566816 1013.73051654015
0.00537 -7119.14089845828 1008.44794568189
0.00538 -7079.51451845116 1003.27868370721
0.00539 -7039.51284772679 998.04027508686
