t px py theta vx vy omega ax ay alpha 
0.0225 -0.1706097856 2.362435193e-06 0 -7.197122 0 0 -637.8 0 0
0.0226 -0.1713326666 2.362435193e-06 0 -7.25988 0 0 -607.75 0 0
0.0227 -0.1720616425 2.362435193e-06 0 -7.31914 0 0 -577.5 0 0
0.0228 -0.1727963934 2.362435193e-06 0 -7.375378 0 0 -547.3 0 0
0.0229 -0.173536617 2.362435193e-06 0 -7.428595 0 0 -517.1 0 0
0.023 -0.1742820112 2.362435193e-06 0 -7.47879 0 0 -486.8 0 0
0.0231 -0.1750322738 2.362435193e-06 0 -7.525964 0 0 -456.6 0 0
0.0232 -0.1757871028 2.362435193e-06 0 -7.570116 0 0 -426.4 0 0
0.0233 -0.1765461958 2.362435193e-06 0 -7.611246 0 0 -396.2 0 0
0.0234 -0.1773092508 2.362435193e-06 0 -7.649355 0 0 -366 0 0
0.0235 -0.1780759655 2.362435193e-06 0 -7.684442 0 0 -335.75 0 0
0.0236 -0.1788460379 2.362435193e-06 0 -7.716507 0 0 -305.55 0 0
0.0237 -0.1796191658 2.362435193e-06 0 -7.745551 0 0 -275.3 0 0
0.0238 -0.1803950469 2.362435193e-06 0 -7.771573 0 0 -245.1 0 0
0.0239 -0.1811733792 2.362435193e-06 0 -7.794574 0 0 -214.9 0 0
0.024 -0.1819538604 2.362435193e-06 0 -7.814553 0 0 -184.7 0 0
0.0241 -0.1827361885 2.362435193e-06 0 -7.83151 0 0 -154.5 0 0
0.0242 -0.1835200612 2.362435193e-06 0 -7.845446 0 0 -124.25 0 0
0.0243 -0.1843051765 2.362435193e-06 0 -7.85636 0 0 -94 0 0
0.0244 -0.185091232 2.362435193e-06 0 -7.864252 0 0 -63.8 0 0
0.0245 -0.1858779257 2.362435193e-06 0 -7.869123 0 0 -33.6 0 0
0.0246 -0.1866649553 2.362435193e-06 0 -7.870972 0 0 -3.4 0 0
0.0247 -0.1874520189 2.362435193e-06 0 -7.8698 0 0 26.85 0 0
0.0248 -0.1882388141 2.362435193e-06 0 -7.865606 0 0 57.05 0 0
0.0249 -0.1890250388 2.362435193e-06 0 -7.85839 0 0 87.25 0 0
0.025 -0.1898103908 2.362435193e-06 0 -7.848152 0 0 117.65 0 0
0.0251 -0.1905944898 2.362435193e-06 0 -7.832068 0 0 215.45 0 0
0.0252 -0.1913764549 2.362435193e-06 0 -7.805617 0 0 313.5 0 0
0.0253 -0.1921552848 2.362435193e-06 0 -7.769364 0 0 411.6 0 0
0.0254 -0.1929299993 2.362435193e-06 0 -7.723308 0 0 509.6 0 0
0.0255 -0.1936996181 2.362435193e-06 0 -7.667451 0 0 607.6 0 0
0.0256 -0.1944631611 2.362435193e-06 0 -7.601791 0 0 705.6 0 0
0.0257 -0.195219648 2.362435193e-06 0 -7.52633 0 0 803.6 0 0
0.0258 -0.1959680986 2.362435193e-06 0 -7.441066 0 0 901.65 0 0
0.0259 -0.1967075328 2.362435193e-06 0 -7.346 0 0 999.7 0 0
0.026 -0.1974369703 2.362435193e-06 0 -7.241132 0 0 1097.7 0 0
0.0261 -0.1981554309 2.362435193e-06 0 -7.126463 0 0 1195.7 0 0
0.0262 -0.1988619345 2.362435193e-06 0 -7.001991 0 0 1293.7 0 0
0.0263 -0.1995555007 2.362435193e-06 0 -6.867717 0 0 1391.75 0 0
0.0264 -0.2002351495 2.362435193e-06 0 -6.723641 0 0 1489.8 0 0
0.0265 -0.2008999005 2.362435193e-06 0 -6.569763 0 0 1587.8 0 0
0.0266 -0.2015487736 2.362435193e-06 0 -6.406082 0 0 1685.8 0 0
0.0267 -0.2021807886 2.362435193e-06 0 -6.2326 0 0 1783.8 0 0
0.0268 -0.2027949652 2.362435193e-06 0 -6.049316 0 0 1881.8 0 0
0.0269 -0.2033903234 2.362435193e-06 0 -5.856229 0 0 1979.9 0 0
0.027 -0.2039658827 2.362435193e-06 0 -5.653341 0 0 2077.9 0 0
0.0271 -0.2045206632 2.362435193e-06 0 -5.440651 0 0 2175.9 0 0
0.0272 -0.2050536844 2.362435193e-06 0 -5.218158 0 0 2273.9 0 0
0.0273 -0.2055639664 2.362435193e-06 0 -4.985863 0 0 2372 0 0
0.0274 -0.2060505287 2.362435193e-06 0 -4.743767 0 0 2470 0 0
0.0275 -0.2065123914 2.362435193e-06 0 -4.491868 0 0 2567.5 0 0
0.0276 -0.2069488022 2.362435193e-06 0 -4.238407 0 0 2468.45 0 0
0.0277 -0.2073604687 2.362435193e-06 0 -3.996568 0 0 2368.5 0 0
0.0278 -0.20774845 2.362435193e-06 0 -3.764703 0 0 2268.8 0 0
0.0279 -0.2081137435 2.362435193e-06 0 -3.542812 0 0 2169.05 0 0
0.028 -0.2084573465 2.362435193e-06 0 -3.330895 0 0 2069.3 0 0
0.0281 -0.2087802565 2.362435193e-06 0 -3.128951 0 0 1969.55 0 0
0.0282 -0.2090834708 2.362435193e-06 0 -2.936982 0 0 1869.8 0 0
0.0283 -0.2093679869 2.362435193e-06 0 -2.754986 0 0 1770.1 0 0
0.0284 -0.2096348021 2.362435193e-06 0 -2.582964 0 0 1670.35 0 0
0.0285 -0.2098849138 2.362435193e-06 0 -2.420916 0 0 1570.6 0 0
0.0286 -0.2101193195 2.362435193e-06 0 -2.268842 0 0 1470.9 0 0
0.0287 -0.2103390164 2.362435193e-06 0 -2.126742 0 0 1371.1 0 0
0.0288 -0.210545002 2.362435193e-06 0 -1.994616 0 0 1271.4 0 0
0.0289 -0.2107382737 2.362435193e-06 0 -1.872464 0 0 1171.65 0 0
0.029 -0.2109198289 2.362435193e-06 0 -1.760285 0 0 1071.9 0 0
0.0291 -0.2110906649 2.362435193e-06 0 -1.658081 0 0 972.2 0 0
0.0292 -0.2112517791 2.362435193e-06 0 -1.56585 0 0 872.4 0 0
0.0293 -0.211404169 2.362435193e-06 0 -1.483593 0 0 772.7 0 0
0.0294 -0.2115488319 2.362435193e-06 0 -1.41131 0 0 672.95 0 0
0.0295 -0.2116867652 2.362435193e-06 0 -1.349001 0 0 573.2 0 0
0.0296 -0.2118189662 2.362435193e-06 0 -1.296666 0 0 473.5 0 0
0.0297 -0.2119464325 2.362435193e-06 0 -1.254305 0 0 373.75 0 0
0.0298 -0.2120701613 2.362435193e-06 0 -1.221917 0 0 274 0 0
0.0299 -0.21219115 2.362435193e-06 0 -1.199504 0 0 174.3 0 0
0.03 -0.2123103962 2.362435193e-06 0 -1.187064 0 0 74.85 0 0
0.0301 -0.2124287448 2.362435193e-06 0 -1.179104 0 0 106.55 0 0
0.0302 -0.212546068 2.362435193e-06 0 -1.166831 0 0 138.8 0 0
0.0303 -0.2126620033 2.362435193e-06 0 -1.151344 0 0 170.9 0 0
0.0304 -0.2127762292 2.362435193e-06 0 -1.132644 0 0 203.1 0 0
0.0305 -0.2128884245 2.362435193e-06 0 -1.110731 0 0 235.2 0 0
0.0306 -0.2129982677 2.362435193e-06 0 -1.085604 0 0 267.3 0 0
0.0307 -0.2131054376 2.362435193e-06 0 -1.057264 0 0 299.5 0 0
0.0308 -0.2132096129 2.362435193e-06 0 -1.02571 0 0 331.6 0 0
0.0309 -0.213310472 2.362435193e-06 0 -0.9909432 0 0 363.735 0 0
0.031 -0.2134076938 2.362435193e-06 0 -0.9529625 0 0 395.875 0 0
0.0311 -0.2135009569 2.362435193e-06 0 -0.9117684 0 0 428.005 0 0
0.0312 -0.2135899398 2.362435193e-06 0 -0.8673608 0 0 460.145 0 0
0.0313 -0.2136743214 2.362435193e-06 0 -0.8197397 0 0 492.28 0 0
0.0314 -0.2137537801 2.362435193e-06 0 -0.7689052 0 0 524.415 0 0
0.0315 -0.2138279948 2.362435193e-06 0 -0.7148571 0 0 556.545 0 0
0.0316 -0.2138966439 2.362435193e-06 0 -0.6575957 0 0 588.685 0 0
0.0317 -0.2139594062 2.362435193e-06 0 -0.5971207 0 0 620.815 0 0
0.0318 -0.2140159604 2.362435193e-06 0 -0.5334323 0 0 652.955 0 0
