t x y 
0.00533 42.6621871039273 1010.58319475478
0.00534 42.4407200681705 1005.23860473755
0.00535 42.2239291709552 1000.00685904762
0.00536 42.0080554857459 994.797250770431
0.00537 41.7891580112149 989.514679912177
0.00538 41.5749559395481 984.345417937498
0.00539 41.3578882276983 979.107009317144
0.0054 41.1453305631308 973.977436969059
0.00541 40.9336579442062 968.869225627283
0.00542 40.7190593263866 963.690411196899
0.00543 40.5089909853822 958.62092089674
0.00544 40.2997990161849 953.572582192154
0.00545 40.0876613342773 948.453164627691
0.00546 39.8800962078195 943.444091142917
0.00547 39.6732584928916 938.452574792823
0.00548 39.4672830786528 933.481870352611
0.00549 39.2620846178199 928.529918358228
0.0055 39.0500666702525 923.413409946775
0.00551 38.8464455676494 918.499528743585
0.00552 38.6435838394291 913.603975683605
0.00553 38.4376334961774 908.63389553429
0.00554 38.2363022229229 903.775281204517
0.00555 38.0357222982804 898.934801260906
0.00556 37.8357594410976 894.109215575162
0.00557 37.6365996817487 889.303012854002
0.00558 37.4345188474813 884.426325528602
0.00559 37.2368334756128 879.655708250104
0.0056 37.039796536805 874.900741859521
0.00561 36.8398393596685 870.075311033983
0.00562 36.6443753135461 865.358306680737
0.00563 36.4458461817191 860.567342799018
0.00564 36.2516696181425 855.881413635397
0.00565 36.05824746936 851.213692403116
0.00566 35.8618272078302 846.473627626642
0.00567 35.6697263550797 841.837797239631
0.00568 35.4746814113192 837.130926748965
0.00569 35.2840172163592 832.529770626179
0.0057 35.0939468713768 827.942947966026
0.00571 34.9008656006214 823.28347253366
0.00572 34.7122028156955 818.730621813496
0.00573 34.5241970745272 814.193629280409
0.00574 34.3367730187864 809.67067657492
0.00575 34.1499955550911 805.163329796404
0.00576 33.9601878962703 800.582865212377
0.00577 33.7711027702927 796.019838938991
0.00578 33.5862513585033 791.558978655908
0.00579 33.4020280646759 787.113278399941
0.0058 33.2184283928191 782.682629653678
0.00581 33.0317885799366 778.178623068667
0.00582 32.8458504363596 773.691551206112
0.00583 32.6640348986943 769.303964115113
0.00584 32.4828986640012 764.932771929207
0.00585 32.3023640821511 760.576100996432
0.00586 32.1223516632836 756.232033275529
0.00587 31.9430825530333 751.905904754746
0.00588 31.7606858327466 747.504307799032
0.00589 31.5788104841487 743.115294942766
0.0059 31.4011563263796 738.828145228575
0.00591 31.2241548283941 734.556747326679
0.00592 31.0477258354652 730.299167156116
0.00593 30.8681579619722 725.965846571818
0.00594 30.6928715664959 721.735843609496
0.00595 30.5180589408194 717.517275886863
0.00596 30.3401876469021 713.224903197905
0.00597 30.1665720690608 709.035226340266
0.00598 29.9898080833161 704.769579156077
0.00599 29.8172152386669 700.604587022094
0.006 29.6452357697517 696.454398530631
0.00601 29.4701101788606 692.228294880235
0.00602 29.2998667765612 688.120002912328
0.00603 29.1317282149022 684.062501955215
0.00604 28.9612916142374 679.949549102642
0.00605 28.7949510734639 675.935439350429
0.00606 28.6290808615647 671.932681490832
0.00607 28.4600951870338 667.854748200838
0.00608 28.2951746851943 663.874912569653
0.00609 28.1308010413777 659.908275344383
0.0061 27.9668000925637 655.950634139458
0.00611 27.7996647052802 651.917359601773
0.00612 27.6329881304965 647.895159023808
0.00613 27.470339431246 643.970155935108
0.00614 27.3082143586332 640.057790583018
0.00615 27.1429454173255 636.069564347747
0.00616 26.9816912172946 632.178218575928
0.00617 26.8207651203449 628.294792684754
0.00618 26.660352389547 624.423756887158
0.00619 26.5003464733064 620.562540143901
0.0062 26.3371919203608 616.625347487286
0.00621 26.1780099958866 612.784018918129
0.00622 26.0192284948029 608.952355149965
0.00623 25.8572843660865 605.044377856913
0.00624 25.695743463426 601.146133012105
0.00625 25.5382392404375 597.345297565912
0.00626 25.3810274475083 593.551521082456
0.00627 25.2241940986529 589.766878959212
0.00628 25.0642796304067 585.907890007098
0.00629 24.9082927306719 582.143677586808
0.0063 24.7526654590101 578.388145434191
