t px py theta vx vy omega ax ay alpha 
0.0206 0.06721653505 -0.05602450067 -0.1132947753 -6.115453724 1.162674512 6.334715555 -68.25234886 219.0022911 1180.963019
0.0207 0.06660460601 -0.05590712661 -0.1126553368 -6.12354362 1.184923031 6.454675846 -93.47418707 226.020684 1218.522774
0.0208 0.06599174196 -0.05578749195 -0.1120037111 -6.134151277 1.207892602 6.578494754 -118.6076138 233.4243675 1258.14047
0.0209 0.06537769177 -0.05566552269 -0.111339502 -6.147265966 1.23162176 6.706377947 -143.652584 241.2211696 1299.855521
0.021 0.06476220508 -0.05554114087 -0.1106622925 -6.162878836 1.256150242 6.838537301 -168.6089069 249.4198949 1343.712467
0.0211 0.06414503251 -0.05541426454 -0.1099716442 -6.180982894 1.281519094 6.975191484 -193.4762454 258.0303722 1389.761216
0.0212 0.06352592546 -0.05528480759 -0.1092670966 -6.2015664 1.30776942 7.116559095 -218.2542285 267.0630624 1438.054926
0.0213 0.06290463633 -0.05515267973 -0.1085481671 -6.224623215 1.334944603 7.262870758 -242.8952965 276.5197286 1488.599177
0.0214 0.06228091832 -0.0550177863 -0.1078143495 -6.250142438 1.363088262 7.414357963 -267.4458884 286.4226998 1541.511238
0.0215 0.06165452565 -0.05488002819 -0.1070651144 -6.278114979 1.392245728 7.571261076 -291.9521327 296.7961951 1596.918333
0.0216 0.06102521341 -0.0547393017 -0.106299908 -6.308532601 1.422463987 7.733828996 -316.3661486 307.6452232 1654.842898
0.0217 0.06039273753 -0.05459549834 -0.1055181508 -6.341386035 1.453791389 7.902317561 -340.6869265 318.9860761 1715.368438
0.0218 0.05975685495 -0.0544485047 -0.1047192378 -6.376664966 1.486277761 8.076990102 -364.9133491 330.8363368 1778.585146
0.0219 0.05911732358 -0.05429820232 -0.103902537 -6.414360837 1.519975196 8.258121709 -388.9974054 343.2041056 1844.531319
0.022 0.05847390221 -0.05414446742 -0.1030673883 -6.454463081 1.554937338 8.445995324 -413.0312265 356.1319589 1913.432192
0.0221 0.05782635063 -0.05398717073 -0.1022131028 -6.49696286 1.591220427 8.640907343 -436.9198425 369.6199939 1985.281769
0.0222 0.05717442967 -0.05382617727 -0.1013389615 -6.541849305 1.628882574 8.84316366 -460.7549423 383.714982 2060.327121
0.0223 0.05651790109 -0.0536613461 -0.100444214 -6.58911324 1.667984862 9.053085597 -484.4880005 398.4318826 2138.642013
0.0224 0.05585652768 -0.05349253007 -0.09952807713 -6.638744366 1.708590871 9.271007243 -508.1170453 413.7989615 2220.371945
0.0225 0.05519007328 -0.0533195755 -0.09858973371 -6.690731248 1.750766874 9.497276504 -531.5005143 429.8102315 2305.476022
0.0226 0.05451836398 -0.0531423382 -0.09762841903 -6.742855083 1.793992369 9.729058497 -502.0618493 432.3129025 2317.210939
0.0227 0.05384161778 -0.05296077367 -0.09664391003 -6.791581775 1.837337125 9.961301331 -472.5330676 434.567172 2327.556655
0.0228 0.05316014627 -0.05277486364 -0.0956361264 -6.837362799 1.880899672 10.19453512 -443.1393194 436.66566 2337.013682
0.0229 0.05247424349 -0.05258458715 -0.09460497375 -6.880207989 1.924663197 10.42866438 -413.8350098 438.5912029 2345.490636
0.023 0.05178420266 -0.052389925 -0.09355036762 -6.920125404 1.968609889 10.6635884 -384.5283712 440.3125749 2352.82021
0.0231 0.05109031608 -0.05219085977 -0.09247223356 -6.957125023 2.012721975 10.89920686 -355.4051676 441.8773035 2359.261873
0.0232 0.05039287509 -0.05198737585 -0.09137050732 -6.991215035 2.056980681 11.13541424 -326.373324 443.2546347 2364.651148
0.0233 0.0496921702 -0.05177945951 -0.09024513534 -7.0224046 2.101367013 11.37210403 -297.4332632 444.4397972 2368.964494
0.0234 0.04898849097 -0.05156709897 -0.08909607475 -7.050703839 2.145861777 11.60916888 -268.5852916 445.4280762 2372.178824
0.0235 0.048282126 -0.05135028437 -0.08792329363 -7.076121055 2.190444748 11.84649612 -239.7836158 446.2002693 2374.192878
0.0236 0.04757336302 -0.05112900791 -0.08672677139 -7.098665493 2.235095478 12.08397214 -211.1205065 446.7796996 2375.135562
0.0237 0.04686248877 -0.05090326384 -0.08550649883 -7.118347326 2.279793314 12.32148249 -182.503965 447.1326517 2374.827453
0.0238 0.04614978914 -0.05067304855 -0.08426247852 -7.13517489 2.324516509 12.55890712 -154.0259351 447.283017 2373.400759
0.0239 0.04543554905 -0.05043836057 -0.08299472504 -7.149158352 2.369243376 12.79612661 -125.640305 447.2110228 2370.751783
0.024 0.04472005249 -0.05019920067 -0.0817032651 -7.160306032 2.41395108 13.03301565 -97.34692586 446.9109788 2366.853152
0.0241 0.04400358256 -0.04995557193 -0.08038813803 -7.168627146 2.458616506 13.2694478 -69.14556568 446.3770477 2361.676849
0.0242 0.04328642139 -0.04970747971 -0.07904939585 -7.1741318 2.503216267 13.50529546 -40.99019174 445.5872666 2355.108008
0.0243 0.04256885025 -0.04945493184 -0.07768710372 -7.176828236 2.547725714 13.74042464 -12.92628884 444.5505407 2347.198551
0.0244 0.04185114949 -0.04919793857 -0.07630134024 -7.176725577 2.592119848 13.97469981 15.00091231 443.2765575 2338.004648
0.0245 0.04113359856 -0.04893651272 -0.07489219767 -7.173833814 2.636373309 14.20798393 42.83759602 441.742302 2327.406251
0.0246 0.04041647592 -0.04867066967 -0.07345978226 -7.168161066 2.68045934 14.44013281 70.58422821 439.9400627 2315.366068
0.0247 0.03970005916 -0.0484004275 -0.07200421466 -7.159717225 2.72435107 14.67100213 98.286836 437.8445559 2301.752322
0.0248 0.03898462507 -0.04812580706 -0.07052563055 -7.14851031 2.768020108 14.90043978 125.8549265 435.4813829 2286.707488
0.0249 0.03827044944 -0.04784683207 -0.06902418069 -7.134549194 2.811437509 15.12829116 153.3346096 432.8243135 2270.095013
0.025 0.03755780723 -0.04756352914 -0.06750003153 -7.11784269 2.854573376 15.35439702 180.9078684 429.7907605 2251.475517
0.0251 0.0368470434 -0.04727595689 -0.06595352134 -7.095841756 2.896347654 15.57295277 269.4042998 401.1677856 2095.335377
0.0252 0.03613895458 -0.04698436717 -0.06438602637 -7.064476887 2.934939376 15.77418528 357.7724259 370.3459444 1927.634847
0.0253 0.03543444337 -0.04668907585 -0.0627992648 -7.024295147 2.970344118 15.95809811 445.8412866 337.3709594 1748.638798
0.0254 0.03473438982 -0.04639041248 -0.06119502558 -6.975330058 3.002343357 16.12354583 533.4756823 302.2045706 1558.169007
0.0255 0.03403967039 -0.04608872887 -0.05957521406 -6.917617781 3.03071013 16.26934041 620.7671285 264.7127226 1355.532791
0.0256 0.03335115824 -0.04578440012 -0.05794185757 -6.85119074 3.055206192 16.39423599 707.7171009 224.7976487 1140.232744
0.0257 0.03266972299 -0.04547782551 -0.05629710982 -6.776084788 3.075585123 16.49694556 794.3277034 182.3619292 911.7732276
0.0258 0.031996231 -0.04516942959 -0.0546432564 -6.692331941 3.091589141 16.57612385 880.6465091 137.2874339 669.5473883
0.0259 0.03133154519 -0.04485966307 -0.05298271935 -6.59996662 3.102952037 16.63038303 966.6317272 89.49886901 413.1776045
0.026 0.0306765251 -0.04454900376 -0.05131806196 -6.499021989 3.109397785 16.65828521 1052.242395 38.92496034 142.3068813
0.0261 0.03003202706 -0.04423795757 -0.04965199384 -6.389531681 3.110641712 16.65834861 1137.528134 -14.54343037 -143.6257986
0.0262 0.02939890409 -0.04392705935 -0.04798737511 -6.271526135 3.106389277 16.62904087 1222.494348 -70.9891409 -445.041815
0.0263 0.02877800608 -0.0436168737 -0.0463272208 -6.145037894 3.096339357 16.56879654 1307.192135 -130.5091424 -762.4399818
0.0264 0.02817017973 -0.04330799575 -0.04467470445 -6.010097919 3.080183439 16.47601254 1391.584032 -193.1458374 -1096.029178
0.0265 0.0275762687 -0.04300105178 -0.04303316142 -5.866736377 3.057607218 16.34905644 1475.633918 -258.9271112 -1445.94344
0.0266 0.02699711371 -0.04269669972 -0.04140609157 -5.714981627 3.028291582 16.18627147 1559.396366 -327.9106414 -1812.479287
0.0267 0.0264335526 -0.04239562955 -0.03979716092 -5.554863646 2.991916278 15.98599576 1642.882773 -400.1114915 -2195.70901
0.0268 0.02588642037 -0.04209856333 -0.03821020209 -5.386408509 2.948159263 15.74655853 1726.1062 -475.5216829 -2595.58591
0.0269 0.02535654945 -0.04180625523 -0.03664921423 -5.209640895 2.896700621 15.46630048 1809.170614 -554.1550118 -3012.184245
0.027 0.02484476985 -0.04151949118 -0.03511836114 -5.024586541 2.837227059 15.14359742 1891.915273 -635.8449539 -3444.620801
0.0271 0.02435190914 -0.04123908804 -0.03362196702 -4.83126667 2.769432442 14.77686241 1974.448881 -720.5353611 -3892.607832
0.0272 0.02387879291 -0.04096589273 -0.03216451185 -4.629700407 2.693023151 14.36457389 2056.793842 -808.0793936 -4355.379964
0.0273 0.02342624478 -0.04070078063 -0.03075062296 -4.419906261 2.6077236 13.90530428 2139.064254 -898.3352934 -4832.205981
0.0274 0.02299508682 -0.04044465368 -0.02938506546 -4.201900032 2.513280165 13.39774032 2221.111491 -990.9532823 -5321.25298
0.0275 0.02258613963 -0.0401984379 -0.02807272887 -3.975691815 2.409465004 12.84070256 2302.613982 -1085.414982 -5819.79814
0.0276 0.02220002109 -0.03996295652 -0.02681795211 -3.748577197 2.300571928 12.25709621 2210.320852 -1073.906679 -5753.59874
0.0277 0.02183605915 -0.03973824354 -0.0256208679 -3.53218748 2.193935803 11.68598506 2117.695517 -1058.356353 -5666.233881
0.0278 0.02149327469 -0.03952411149 -0.02448043229 -3.325020569 2.089008106 11.12441026 2025.710642 -1039.656361 -5562.436862
0.0279 0.02117074748 -0.03932037319 -0.02339560635 -3.127035629 1.986114107 10.5740698 1934.078947 -1017.711482 -5441.701744
0.028 0.02086756135 -0.03912680936 -0.02236518366 -2.938194015 1.885571568 10.03662174 1842.822897 -992.6305444 -5304.606689
0.0281 0.02058280376 -0.03894316931 -0.02138779384 -2.758458353 1.787688934 9.513674756 1751.921067 -964.5072351 -5151.646493
0.0282 0.02031556577 -0.03876917194 -0.02046190803 -2.587796043 1.692766427 9.006794297 1661.352396 -933.4462097 -4983.371979
0.0283 0.0200649418 -0.03860450683 -0.01958584448 -2.426173048 1.601090978 8.517475783 1571.140172 -899.5917226 -4800.542467
0.0284 0.01983002939 -0.03844883532 -0.01875777428 -2.273560027 1.512939289 8.047161133 1481.176001 -863.0095409 -4603.497904
0.0285 0.01960992898 -0.03830179177 -0.01797572792 -2.129928767 1.428574743 7.597222478 1391.484085 -823.8594438 -4393.076845
0.0286 0.01940374365 -0.0381629848 -0.01723760185 -1.995253013 1.348247341 7.168961975 1302.089078 -782.307599 -4170.150457
0.0287 0.01921057919 -0.03803199884 -0.01654116652 -1.869508414 1.272193234 6.763609418 1212.840362 -738.4049861 -3934.976462
0.0288 0.01902954358 -0.03790839532 -0.01588407255 -1.752672454 1.200634464 6.382320956 1123.89578 -692.4127145 -3688.929182
0.0289 0.018859747 -0.03779171418 -0.01526385882 -1.644724378 1.133778877 6.026178678 1035.106259 -644.3827342 -3432.270523
0.029 0.01870030167 -0.03768147532 -0.01467795973 -1.545644231 1.071819633 5.696188036 946.4994128 -594.4845396 -3165.887217
0.0291 0.01855032161 -0.03757717996 -0.01412371251 -1.45541628 1.014937956 5.393292435 858.103782 -542.8840201 -2890.646954
0.0292 0.01840892252 -0.03747831196 -0.01359836408 -1.37402276 0.9632993735 5.118353258 769.7733968 -489.6189151 -2606.736847
0.0293 0.01827522158 -0.03738433912 -0.01309907765 -1.301449914 0.9170586825 4.872176156 681.6706531 -434.9334979 -2315.442173
0.0294 0.01814833746 -0.03729471448 -0.01262293971 -1.23768436 0.8763583678 4.655502597 593.6520319 -378.8475547 -2016.856289
0.0295 0.01802739006 -0.03720887731 -0.01216696518 -1.182713837 0.8413302568 4.469018543 505.7508359 -321.4927245 -1711.667973
0.0296 0.01791150043 -0.03712625421 -0.01172810284 -1.136527075 0.8120967135 4.313360674 418.0017189 -262.9884761 -1400.502587
0.0297 0.01779979077 -0.03704625998 -0.01130324022 -1.099113646 0.7887719817 4.189123391 330.3093221 -203.3462958 -1083.413406
0.0298 0.01769138421 -0.03696829829 -0.01088920692 -1.070462939 0.7714630422 4.096863208 242.7113222 -142.6558895 -760.870815
0.0299 0.01758540485 -0.03689176231 -0.01048277796 -1.050567508 0.7602737495 4.037120552 155.2469713 -80.9905262 -433.2596463
0.03 0.01748097776 -0.03681603522 -0.01008067626 -1.039416775 0.7553021533 4.010405359 68.08847427 -18.50158623 -101.3813113
0.0301 0.01737736205 -0.0367405875 -0.009680089407 -1.032193842 0.7531338244 3.998579451 95.80144872 -39.07668063 -210.5868842
0.0302 0.01727466919 -0.03666550528 -0.009281474269 -1.021200536 0.7481603962 3.971865732 123.9638433 -60.37446075 -323.5892705
0.0303 0.01717321595 -0.03659102707 -0.008886096405 -1.007401976 0.7410483614 3.933806618 151.967917 -81.89285195 -437.7286812
0.0304 0.01707328264 -0.03651736825 -0.00849509823 -0.9908017105 0.7317668907 3.884241837 180.033039 -103.7881283 -553.8351316
0.0305 0.01697514936 -0.03644474738 -0.008109638693 -0.9714023476 0.7202850513 3.823010515 207.9850212 -125.9246382 -671.1892189
0.0306 0.01687909592 -0.03637338599 -0.007730892341 -0.9492055296 0.706572065 3.749952518 235.9123608 -148.3573916 -790.0839233
0.0307 0.01678540185 -0.03630350862 -0.007360049119 -0.924214537 0.6905995323 3.664920226 263.9037051 -171.1394026 -910.8018484
0.0308 0.01669434655 -0.03623534268 -0.006998314118 -0.8964307672 0.6723391244 3.567766252 291.7856572 -194.1250629 -1032.571827
0.0309 0.01660620915 -0.03616911825 -0.006646906149 -0.8658573832 0.6517656313 3.458359585 319.6779349 -217.3840703 -1155.765669
0.031 0.01652126851 -0.03610506785 -0.00630705687 -0.8324953559 0.6288543331 3.336571603 347.5562458 -240.8753323 -1280.167563
0.0311 0.01643980343 -0.03604342637 -0.005980010133 -0.7963468482 0.6035838806 3.20229133 375.4096754 -264.5640291 -1405.595368
0.0312 0.01636209245 -0.03598443071 -0.005667020224 -0.7574132675 0.575935191 3.055419534 403.2581341 -288.4350851 -1531.972055
0.0313 0.01628841404 -0.0359283195 -0.005369350629 -0.7156958515 0.545892249 2.895872947 431.0912173 -312.4468113 -1659.079773
0.0314 0.01621904651 -0.03587533285 -0.005088272235 -0.6711956428 0.5134424572 2.72358608 458.916247 -336.567259 -1786.752713
0.0315 0.01615426812 -0.03582571191 -0.004825061602 -0.6239131137 0.4785767184 2.538511628 486.732072 -360.7543285 -1914.771591
0.0316 0.01609435707 -0.03577969855 -0.004580998891 -0.5738488387 0.4412903204 2.340625123 514.5552559 -384.9758106 -2042.969949
0.0317 0.01603959156 -0.03573753492 -0.004357365706 -0.5210025086 0.4015825448 2.129922826 542.3720686 -409.1726457 -2171.039266
0.0318 0.01599024978 -0.03569946298 -0.004155442689 -0.4653738658 0.3594577425 1.906427395 570.2039373 -433.3092705 -2298.795997
0.0319 0.01594661002 -0.035665724 -0.003976507014 -0.4069619811 0.3149251229 1.67018673 598.0376296 -457.3200416 -2425.897386
0.032 0.01590895067 -0.03563655809 -0.003821829596 -0.345765579 0.267999333 1.421277018 625.895043 -481.1632531 -2552.127944
0.0321 0.01587755024 -0.03561220359 -0.003692672297 -0.281782928 0.2187006808 1.159803882 653.7982895 -504.7944914 -2677.258102
0.0322 0.01585268739 -0.03559289646 -0.003590284553 -0.2150119062 0.1670554684 0.8859041256 682.1490499 -528.4616237 -2802.608523
0.0323 0.01583463995 -0.03557886891 -0.00351589624 -0.1454497192 0.1130960291 0.5997459002 716.3678462 -556.3135754 -2950.187234
0.0324 0.01582367147 -0.03557033824 -0.00347065846 -0.07309322121 0.05686121209 0.3015312568 831.9997582 -647.0568084 -3431.316721
0.0325 0.01581936214 -0.03556698559 -0.003452879578 -0.03488115385 0.02714002537 0.1439212816 -76.78115804 59.7818881 317.0144392
0.0326 0.01581592623 -0.03556431201 -0.003438701839 -0.03348560866 0.02605803829 0.1381832252 7.432534065 -5.746400803 -30.47620185
0.0327 0.01581264619 -0.03556175934 -0.003425165313 -0.03209010134 0.02497559401 0.1324427911 13.48662399 -10.4621384 -55.48286168
0.0328 0.01580950686 -0.03555931585 -0.003412207774 -0.03069462898 0.02389272733 0.1267001602 13.92098187 -10.80458037 -57.29837241
0.0329 0.01580650716 -0.03555698073 -0.00339982495 -0.02929919 0.02280945754 0.1209554329 13.951612 -10.83261615 -57.44664007
0.033 0.01580364702 -0.03555475397 -0.003388016724 -0.02790378288 0.02172580285 0.1152087038 13.95391696 -10.83841083 -57.47698445
0.0331 0.01580092641 -0.03555263558 -0.00337678327 -0.02650840611 0.02064178143 0.1094600675 13.95362101 -10.84198717 -57.49558381
0.0332 0.01579834533 -0.03555062562 -0.00336612477 -0.02511305818 0.01955741148 0.1037096186 13.95334017 -10.84538149 -57.51323657
0.0333 0.01579590379 -0.03554872411 -0.003356041402 -0.02371773757 0.01847271121 0.09795745179 13.95307444 -10.84859358 -57.52994159
0.0334 0.01579360178 -0.03554693109 -0.003346533333 -0.02232244278 0.01738769885 0.09220366191 13.95282384 -10.85162323 -57.54569779
0.0335 0.0157914393 -0.03554524658 -0.00333760072 -0.0209271723 0.01630239265 0.08644834389 13.95258837 -10.85447024 -57.56050417
0.0336 0.01578941635 -0.03554367062 -0.003329243711 -0.0195319246 0.0152168109 0.08069159277 13.95236805 -10.85713443 -57.57435976
0.0337 0.01578753292 -0.03554220323 -0.003321462445 -0.01813669818 0.01413097187 0.07493350366 13.95216289 -10.85961564 -57.58726368
0.0338 0.01578578901 -0.03554084443 -0.003314257051 -0.01674149152 0.01304489387 0.06917417179 13.95197289 -10.8619137 -57.59921509
0.0339 0.01578418462 -0.03553959426 -0.003307627648 -0.0153463031 0.01195859524 0.06341369242 13.95179806 -10.86402845 -57.61021323
0.034 0.01578271975 -0.03553845272 -0.003301574347 -0.0139511314 0.0108720943 0.05765216094 13.95163841 -10.86595978 -57.62025739
0.0341 0.01578139439 -0.03553741984 -0.003296097247 -0.01255597491 0.009785409401 0.05188967277 13.95149394 -10.86770754 -57.62934692
0.0342 0.01578020855 -0.03553649564 -0.00329119644 -0.01116083211 0.008698558911 0.0461263234 13.95136467 -10.86927163 -57.63748123
0.0343 0.01577916223 -0.03553568014 -0.003286872007 -0.009765701473 0.0076115612 0.04036220838 13.95125059 -10.87065195 -57.6446598
0.0344 0.01577825541 -0.03553497334 -0.00328312402 -0.008370581485 0.00652443465 0.03459742331 13.95115171 -10.87184841 -57.65088216
0.0345 0.01577748811 -0.03553437525 -0.003279952541 -0.006975470624 0.00543719765 0.02883206383 13.95106804 -10.87286093 -57.65614792
0.0346 0.01577686032 -0.0355338859 -0.003277357623 -0.00558036737 0.004349868598 0.02306622563 13.95099957 -10.87368944 -57.66045673
0.0347 0.01577637204 -0.03553350528 -0.003275339309 -0.004185270202 0.003262465897 0.0173000044 13.95094632 -10.87433389 -57.66380831
0.0348 0.01577602326 -0.03553323341 -0.003273897632 -0.002790177599 0.002175007956 0.01153349588 13.95090828 -10.87479425 -57.66620246
0.0349 0.015775814 -0.03553307028 -0.003273032616 -0.001395088039 0.001087513186 0.005766795824 13.95088546 -10.87507047 -57.667639
