t px py theta vx vy omega ax ay alpha 
0.0024 -0.04439147367 2.362435193e-06 0 -3.109894 0 0 -1364.7 0 0
0.00241 -0.04442264072 2.362435193e-06 0 -3.123516 0 0 -1359.7 0 0
0.00242 -0.04445394374 2.362435193e-06 0 -3.137088 0 0 -1354.7 0 0
0.00243 -0.04448538223 2.362435193e-06 0 -3.15061 0 0 -1349.7 0 0
0.00244 -0.04451695569 2.362435193e-06 0 -3.164082 0 0 -1344.7 0 0
0.00245 -0.04454866362 2.362435193e-06 0 -3.177504 0 0 -1339.7 0 0
0.00246 -0.04458050552 2.362435193e-06 0 -3.190876 0 0 -1334.75 0 0
0.00247 -0.04461248089 2.362435193e-06 0 -3.204199 0 0 -1329.75 0 0
0.00248 -0.04464458924 2.362435193e-06 0 -3.217471 0 0 -1324.7 0 0
0.00249 -0.04467683006 2.362435193e-06 0 -3.230693 0 0 -1319.75 0 0
0.0025 -0.04470920286 2.362435193e-06 0 -3.243866 0 0 -1314.75 0 0
0.00251 -0.04474170713 2.362435193e-06 0 -3.256988 0 0 -1309.45 0 0
0.00252 -0.04477434234 2.362435193e-06 0 -3.270055 0 0 -1303.75 0 0
0.00253 -0.04480710793 2.362435193e-06 0 -3.283063 0 0 -1297.55 0 0
0.00254 -0.04484000328 2.362435193e-06 0 -3.296006 0 0 -1290.85 0 0
0.00255 -0.04487302771 2.362435193e-06 0 -3.30888 0 0 -1283.75 0 0
0.00256 -0.04490618051 2.362435193e-06 0 -3.321681 0 0 -1276.5 0 0
0.00257 -0.04493946097 2.362435193e-06 0 -3.33441 0 0 -1269.35 0 0
0.00258 -0.04497286836 2.362435193e-06 0 -3.347068 0 0 -1262.35 0 0
0.00259 -0.04500640198 2.362435193e-06 0 -3.359657 0 0 -1255.5 0 0
0.0026 -0.04504006116 2.362435193e-06 0 -3.372178 0 0 -1248.8 0 0
0.00261 -0.04507384521 2.362435193e-06 0 -3.384633 0 0 -1242.25 0 0
0.00262 -0.04510775349 2.362435193e-06 0 -3.397023 0 0 -1235.65 0 0
0.00263 -0.04514178534 2.362435193e-06 0 -3.409346 0 0 -1229 0 0
0.00264 -0.04517594008 2.362435193e-06 0 -3.421603 0 0 -1222.45 0 0
0.00265 -0.04521021707 2.362435193e-06 0 -3.433795 0 0 -1215.9 0 0
0.00266 -0.04524461565 2.362435193e-06 0 -3.445921 0 0 -1209.25 0 0
0.00267 -0.04527913516 2.362435193e-06 0 -3.45798 0 0 -1202.65 0 0
0.00268 -0.04531377493 2.362435193e-06 0 -3.469974 0 0 -1196.05 0 0
0.00269 -0.0453485343 2.362435193e-06 0 -3.481901 0 0 -1189.45 0 0
0.0027 -0.04538341262 2.362435193e-06 0 -3.493763 0 0 -1182.9 0 0
